 שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס,Address,Latitude,Longitude,מס מפלגה הכי נבחרת,מפלגה הכי נבחרת
ירושלים,3000,850,628,518,0,518,22,2,0,0,0,0,95,0,0,0,0,35,5,224,3,1,0,0,0,26,0,0,3,65,0,37,"אביגור שאול,9 ",31.72338,35.219417,14,מחל
ירושלים,3000,851,652,533,3,530,16,3,1,0,0,0,96,0,0,0,0,31,9,267,2,0,0,1,0,22,0,0,3,53,0,26,"אביגור שאול,9 ",31.72338,35.219417,14,מחל
ירושלים,3000,852,715,563,3,560,34,4,0,0,0,0,60,0,0,0,0,45,19,301,1,0,0,1,0,24,1,0,1,37,0,32,"אביגור שאול,9 ",31.72338,35.219417,14,מחל
ירושלים,3000,853,771,592,2,590,13,7,0,0,0,0,112,0,0,0,0,44,11,244,2,1,0,0,0,13,0,0,2,101,0,40,"הרב ניסים יצחק,3 ",31.726311,35.223606,14,מחל
ירושלים,3000,854,616,518,2,516,27,2,0,0,0,0,57,0,0,0,0,47,8,240,1,0,0,0,0,22,0,0,2,64,0,46,"אביגור שאול,7 ",31.723727,35.219573,14,מחל
ירושלים,3000,855,425,345,0,345,14,0,0,0,0,0,101,0,0,0,0,18,0,132,0,0,0,0,0,13,0,0,2,48,0,17,"הרב ניסים יצחק,3 ",31.726311,35.223606,14,מחל
ירושלים,3000,856,513,404,2,402,19,3,0,0,0,0,73,0,0,0,0,22,1,167,0,0,0,0,0,27,0,0,1,56,0,33,"הרב ניסים יצחק,3 ",31.726311,35.223606,14,מחל
ירושלים,3000,857,580,474,15,459,16,5,0,0,0,0,86,0,0,0,0,32,11,217,2,0,0,0,0,23,0,1,7,30,0,29,"אביגור שאול,9 ",31.72338,35.219417,14,מחל
ירושלים,3000,858,584,451,1,450,24,8,0,0,0,0,88,0,0,0,0,30,13,175,6,0,0,0,0,15,0,0,0,52,0,39,"אביגור שאול,9 ",31.72338,35.219417,14,מחל
ירושלים,3000,859,756,602,2,600,28,3,0,0,0,0,44,0,0,0,0,62,7,328,4,0,0,1,0,32,0,0,4,31,0,56,הרב בינה אריה,31.724217,35.217102,14,מחל
ירושלים,3000,860,739,605,5,600,26,3,0,0,0,0,62,0,0,0,0,42,9,323,3,0,0,1,0,23,0,0,4,38,0,66,"קורן אליהו,18 ",31.722523,35.224926,14,מחל
ירושלים,3000,861,573,385,10,375,3,182,0,0,0,0,12,0,0,0,0,1,0,47,0,1,0,0,0,1,0,0,0,43,0,85,"נטר,1 ",31.797043,35.225367,2,ג
ירושלים,3000,862,568,391,0,391,25,4,27,0,0,0,37,0,0,0,0,36,15,165,12,0,0,0,3,20,0,0,2,20,0,25,"יוסי בן יועזר,24 ",31.754478,35.206796,14,מחל
ירושלים,3000,863,494,417,1,416,64,2,0,0,0,0,33,0,0,0,0,49,9,191,6,2,0,0,0,46,0,0,7,2,0,5,"אדם,28 ",31.750158,35.228653,14,מחל
ירושלים,3000,864,657,561,2,559,38,4,0,0,0,0,43,0,0,0,0,57,8,259,3,0,0,1,0,36,0,0,3,51,0,56,"קורן אליהו,18 ",31.722523,35.224926,14,מחל
ירושלים,3000,870,729,549,4,545,91,3,5,0,0,0,62,0,0,0,0,49,7,216,32,1,0,0,0,47,1,0,6,13,0,12,"בית""ר,8 ",31.754071,35.22444,14,מחל
ירושלים,3000,952,389,295,4,291,37,6,0,0,0,0,32,0,0,0,0,21,7,121,12,0,0,0,0,16,0,0,4,29,0,6,"בן לברט,15 ",31.770876,35.20999,14,מחל
ירושלים,3000,958,649,384,5,379,107,2,18,0,0,0,27,0,0,0,0,9,3,100,73,0,0,0,0,16,0,0,5,12,1,6,"נחשון,11 ",31.764225,35.22618,1,אמת
ירושלים,3000,959,594,497,1,496,12,6,0,0,0,0,104,0,0,0,0,29,6,162,0,1,0,0,0,13,0,0,1,121,0,41,"הרב ניסים יצחק,3 ",31.726311,35.223606,14,מחל
ירושלים,3000,960,771,605,5,600,135,2,9,0,0,1,37,0,0,0,0,54,7,229,34,1,0,0,1,73,0,0,0,8,0,9,"בית""ר,8 ",31.754071,35.22444,14,מחל
ירושלים,3000,964,627,470,2,468,68,5,0,0,0,0,22,0,0,0,0,43,9,218,13,0,0,0,0,63,0,0,4,12,0,11,"תירוש,9 ",31.750454,34.883861,14,מחל
ירושלים,3000,965,526,358,3,355,60,2,1,0,0,0,52,0,0,0,0,15,10,164,15,0,0,0,0,19,0,2,1,8,0,6,"בית""ר,8 ",31.754071,35.22444,14,מחל
ירושלים,3000,966,186,51,1,50,1,1,1,0,0,0,8,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,15,0,0,"רבי עקיבא,11 ",31.779047,35.217942,14,מחל
ירושלים,3000,967,449,346,2,344,101,5,6,0,0,0,20,0,0,0,0,19,9,80,28,0,0,0,0,46,0,0,4,8,1,17,"מוצא תחתית,1א",31.768319,35.21371,1,אמת
ירושלים,3000,968,486,335,6,329,28,6,1,0,0,0,25,0,0,0,0,23,35,134,12,1,0,0,0,26,0,0,1,7,1,29,"חיל האויר,60 ",31.829784,35.239908,14,מחל
ירושלים,3000,969,413,298,1,297,24,0,0,0,0,0,16,0,0,0,0,31,26,152,0,0,0,0,0,13,0,0,4,14,0,17,"רחמילביץ משה,1 ",31.822243,35.23826,14,מחל
ירושלים,3000,970,459,308,1,307,58,4,5,0,0,0,26,0,0,0,0,26,2,95,45,0,0,0,0,30,0,1,5,7,0,3,"בית הערבה,7 ",31.750161,35.221764,14,מחל
ירושלים,3000,972,403,293,1,292,110,2,1,0,0,0,14,0,0,0,0,22,8,51,43,0,0,0,0,38,0,0,1,2,0,0,"החלוץ,47 ",31.77704,35.190838,1,אמת
ירושלים,3000,973,499,386,4,382,87,6,4,0,0,0,23,0,0,0,0,24,4,140,11,0,0,0,0,58,0,1,2,13,1,8,"חכמי יוסף,28א",31.765496,35.189055,14,מחל
ירושלים,3000,974,593,495,14,481,0,384,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,16,1,75,"חזון איש,62 ",31.809844,35.218551,2,ג
ירושלים,3000,991,345,55,1,54,1,0,38,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,6,0,0,0,0,0,0,0,שייח' ג'ראח,31.794043,35.233471,3,ודעם
ירושלים,3000,994,340,41,0,41,0,0,31,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,1,שייח' ג'ראח,31.794043,35.233471,3,ודעם
ירושלים,3000,996,341,55,0,55,6,0,37,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,1,0,0,0,0,0,2,שייח' ג'ראח,31.794043,35.233471,3,ודעם
ירושלים,3000,997,351,59,0,59,3,0,39,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,1,שייח' ג'ראח,31.794043,35.233471,3,ודעם
